step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,breath,inhaled,breed,share,store,kids,btemp,warmed,cooled,wood,load,cells
10000,1659206,1,81,81,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.838,4.860,9.531,0.530,0.530,0.000,0.00,0.00,0,1.000,11,11,36.4,0.000,-64,1,9.531,0.000,1.000,81,20,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659207,1,81,39,67.09,62,8,1.082,62,67.09,0,0,0,62,0,0,0,0,62,0,0,1.00,0.000,1.755,6.084,1.831,2.180,0.000,2.180,0.00,0.00,0,0.488,11,11,38.1,0.000,-75,2,0.000,1.831,1.000,39,34,0.742,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444444444444444444444444444444444444444444444444444444444440044
10000,1659208,1,81,51,39.07,40,7,1.085,40,39.07,0,14,8,18,0,0,14,8,18,0,0,1.00,0.358,4.416,5.712,5.552,1.640,1.386,0.254,0.75,0.75,0,0.640,11,11,25.5,0.000,-51,2,0.000,5.552,1.000,51,38,0.919,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222222324444334444403444400344440034000033
10000,1659211,858,81,68,3.55,2,5,1.775,25,44.38,0,13,0,12,0,0,2,0,0,0,0,1.00,0.563,0.000,0.459,6.115,1.583,0.000,1.583,0.50,0.50,0,1.000,8,8,24.7,0.913,1288,0,0.000,0.000,0.022,0,6,1.000,68,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000022000000000000000000
10000,1659216,1,81,49,42.67,39,7,1.094,39,42.67,0,18,0,21,0,0,18,0,21,0,0,1.00,0.422,2.307,5.390,0.237,4.450,4.375,0.074,0.75,0.75,0,0.612,7,7,58.9,0.206,825,0,0.000,0.000,0.439,0,26,1.000,49,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222222224444224444442444444044444000000000
10000,1659218,1,81,72,19.85,20,8,0.992,20,19.85,0,0,0,20,0,0,0,0,20,0,0,1.00,0.000,2.131,5.184,16.854,0.000,0.000,0.000,0.00,0.00,0,0.898,11,11,30.5,0.000,-133,1,16.854,0.000,1.000,72,22,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,4440000044400000444400004444000044400000440000004000000000000000
10000,1659219,1,81,47,45.95,58,8,0.988,58,45.95,0,0,23,35,0,0,0,23,35,0,0,1.00,0.000,3.638,6.956,14.450,1.256,0.000,1.256,0.00,0.00,0,0.590,6,6,7.7,0.317,124,0,0.000,0.000,0.004,0,36,1.000,47,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,4444000044443330444443334444403344444333444443334444333344433333
10000,1659222,1,81,81,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,4.701,5.821,0.000,0.000,0.000,14.25,14.25,0,1.000,11,14,26.2,0.000,-113,1,5.821,0.000,1.000,81,20,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659223,1,81,51,39.07,40,7,1.085,40,39.07,0,14,8,18,0,0,14,8,18,0,0,1.00,0.358,3.239,5.712,3.521,2.995,0.511,2.485,0.00,0.00,0,0.640,11,11,31.7,0.000,-157,2,0.000,3.521,1.000,51,38,0.974,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222222324444334444403444400344440034000033
10000,1659225,1,81,43,54.42,51,8,1.067,51,54.42,0,0,0,51,0,0,0,0,51,0,0,1.00,0.000,0.000,1.957,0.106,0.030,0.000,0.030,0.00,0.00,0,0.542,11,11,38.1,0.000,-149,2,0.000,0.106,1.000,43,36,0.829,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444444444444444444444444444444444444444444400044440000444000000
10000,1659226,1,81,81,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.646,4.860,2.791,1.768,1.768,0.000,13.50,13.50,0,1.000,11,11,26.0,0.000,-197,1,2.791,0.000,1.000,81,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659228,1,81,81,14.00,14,7,1.000,14,14.00,0,5,0,9,0,0,5,0,9,0,0,1.00,0.357,2.363,4.860,13.960,0.000,0.000,0.000,4.50,4.50,0,1.000,11,11,34.4,0.000,-114,1,13.960,0.000,1.000,81,20,1.000,0,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000040000000000000
10000,1659230,1,81,44,53.75,53,8,1.014,53,53.75,0,0,0,53,0,0,0,0,53,0,0,1.00,0.000,3.691,6.072,3.220,16.129,0.000,16.129,0.00,0.00,0,0.546,8,8,22.6,0.713,427,0,0.000,0.000,0.340,0,40,1.000,44,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,4444444444444444444444444444444444440044444400044444000444440004
10000,1659231,1,81,81,12.00,12,7,1.000,12,12.00,0,0,0,12,0,0,0,0,12,0,0,1.00,0.000,0.803,4.536,9.296,0.000,0.000,0.000,0.00,0.00,0,1.000,11,11,32.7,0.000,-180,1,9.296,0.000,1.000,81,18,1.000,0,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,4000000440000044400004440000440000040000000000000
10000,1659232,1,81,81,13.00,13,7,1.000,13,13.00,0,5,0,8,0,0,5,0,8,0,0,1.00,0.385,0.000,1.973,4.001,0.000,0.000,0.000,4.25,4.25,0,1.000,11,11,31.4,0.000,-117,1,4.001,0.000,1.000,81,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000000000000000000
10000,1659233,1,81,48,44.74,40,8,1.118,40,44.74,0,20,0,20,0,0,20,0,20,0,0,1.00,0.447,0.101,5.050,3.105,0.009,0.000,0.009,7.75,7.75,0,0.598,11,11,30.5,0.000,-57,2,0.000,3.105,1.000,42,40,1.000,26,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222222222224400022440000044400000444000004444000044444400
10000,1659234,854,80,47,45.39,25,5,1.816,25,45.39,0,12,0,13,0,0,12,0,13,0,0,1.00,0.264,0.163,3.854,1.833,0.000,0.000,0.000,3.50,3.50,0,0.594,14,14,29.3,0.000,-1007,2,0.000,1.833,1.000,47,20,0.571,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222244424444444444
10000,1659235,1,80,80,14.00,14,7,1.000,14,14.00,0,5,0,9,0,0,5,0,9,0,0,1.00,0.357,1.451,4.800,7.150,0.000,0.000,0.000,10.75,10.75,0,1.000,13,13,21.5,0.000,-971,1,7.150,0.000,1.000,80,20,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000040000000000000
10000,1659236,1,80,76,17.37,17,7,1.022,17,17.37,0,5,0,12,0,0,5,0,12,0,0,1.00,0.288,0.000,2.763,2.550,0.015,0.000,0.015,9.00,9.00,0,0.960,14,14,30.6,0.000,-273,2,0.000,2.550,1.000,76,22,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000044000004400000
10000,1659239,1,80,80,15.00,15,7,1.000,15,15.00,0,0,0,15,0,0,0,0,15,0,0,1.00,0.000,0.000,0.605,1.014,0.000,0.000,0.000,0.00,0.00,0,1.000,14,14,38.1,0.000,-391,1,1.014,0.000,1.000,80,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4000000440000044400004440000444000044000004000000
10000,1659240,1,80,61,26.73,25,6,1.069,25,26.73,0,7,0,18,0,0,7,0,18,0,0,1.00,0.262,0.000,3.252,3.725,1.081,1.034,0.048,1.00,1.00,0,0.774,14,14,34.9,0.000,-371,2,0.000,3.725,1.000,61,22,0.114,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,222220224400444400444400444400444400
10000,1659251,1,80,79,14.00,14,7,1.000,17,17.00,0,4,0,13,0,0,1,0,13,0,0,1.00,0.071,0.000,2.898,2.578,2.130,2.130,0.000,2.75,2.75,0,1.000,14,14,23.7,0.000,-232,1,2.578,0.000,1.000,79,16,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000024000004440000444000044400004440000
10000,1659252,904,80,42,55.83,36,6,1.551,36,55.83,0,27,0,9,0,0,27,0,9,0,0,1.00,0.484,0.000,2.312,0.036,0.019,0.000,0.019,3.50,3.50,0,0.535,11,11,32.6,0.000,-6,2,0.000,0.036,1.000,42,24,0.327,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,222222222222222222222222444422444442
10000,1659253,1,80,80,13.00,13,7,1.000,13,13.00,0,5,0,8,0,0,5,0,8,0,0,1.00,0.385,3.240,4.640,12.580,0.000,0.000,0.000,12.50,12.50,0,1.000,11,11,29.3,0.000,-6,1,12.580,0.000,1.000,80,18,1.000,0,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000000000000000000
10000,1659254,861,80,52,32.08,19,5,1.689,22,37.15,0,9,0,13,0,0,6,0,13,0,0,1.00,0.187,3.106,3.426,4.747,0.034,0.000,0.034,2.25,2.25,0,0.706,7,7,22.4,0.680,360,0,0.000,0.000,0.108,0,24,1.000,52,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2200000222044424444444444
10000,1659257,1,80,77,17.00,17,7,1.000,17,17.00,0,4,0,13,0,0,4,0,13,0,0,1.00,0.235,0.451,5.082,8.223,0.191,0.191,0.000,2.25,2.25,0,0.970,14,14,27.4,0.000,-209,1,8.223,0.000,1.000,77,22,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2200000200000024000004440000444000044400004440000
10000,1659260,1,80,66,22.85,33,6,0.993,33,22.85,0,4,20,9,0,0,4,20,9,0,0,1.00,0.175,0.186,6.468,7.098,0.000,0.000,0.000,0.00,0.00,0,0.837,11,11,37.6,0.000,-84,1,7.098,0.000,1.000,66,28,0.841,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,222333243333444333444333440333003333
10000,1659264,1,80,80,13.00,13,7,1.000,13,13.00,0,5,0,8,0,0,5,0,8,0,0,1.00,0.385,0.000,2.341,1.860,0.265,0.000,0.265,7.75,7.75,0,1.000,6,6,13.7,0.155,2,0,1.860,0.000,0.866,49,18,1.000,80,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000000000000000000
10000,1659265,1,80,80,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.143,4.800,3.252,0.000,0.000,0.000,0.75,0.75,0,1.000,11,11,35.4,0.000,-109,1,3.252,0.000,1.000,80,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659271,1,80,73,19.00,19,7,1.000,19,19.00,0,6,0,13,0,0,6,0,13,0,0,1.00,0.316,2.798,5.110,10.206,0.000,0.000,0.000,0.25,0.25,0,0.918,11,11,38.1,0.000,-49,1,10.206,0.000,1.000,73,24,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024000004400000444000044400004444000
10000,1659272,1,80,64,24.54,26,6,1.116,26,24.54,0,4,8,14,0,0,4,8,14,0,0,1.00,0.163,0.310,5.376,6.160,0.030,0.000,0.030,0.25,0.25,0,0.807,14,14,22.7,0.000,-213,2,0.000,6.160,1.000,64,32,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,222300244333444403444003444003440003
10000,1659273,1,80,52,27.13,34,8,0.952,51,41.41,0,7,15,29,0,0,7,11,16,0,0,1.00,0.258,2.716,4.788,11.281,0.000,0.000,0.000,0.00,0.00,0,0.768,11,11,34.8,0.000,-139,1,11.281,0.000,1.000,52,30,0.908,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2222330022443330244443334444403344444003000000000000000000000000
10000,1659274,1,80,80,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,1.057,4.800,4.793,0.000,0.000,0.000,11.75,11.75,0,1.000,11,11,31.3,0.000,-197,1,4.793,0.000,1.000,80,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659275,1,80,80,12.00,12,7,1.000,12,12.00,0,0,0,12,0,0,0,0,12,0,0,1.00,0.000,0.000,3.264,2.243,0.000,0.000,0.000,0.00,0.00,0,1.000,14,14,33.2,0.000,-238,1,2.243,0.000,1.000,80,18,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4000000440000044400004440000440000040000000000000
10000,1659278,1,80,80,11.00,11,7,1.000,14,14.00,0,6,0,8,0,0,3,0,8,0,0,1.00,0.273,0.561,4.241,5.727,0.000,0.000,0.000,6.50,6.50,0,1.000,7,7,-1.2,0.771,55,0,0.000,0.000,0.531,0,18,1.000,80,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2000000200000024400004440000440000040000000000000
10000,1659279,1,80,68,21.93,30,7,0.975,30,21.93,0,0,15,15,0,0,0,15,15,0,0,1.00,0.000,2.366,6.256,6.501,-0.000,0.000,-0.000,0.00,0.00,0,0.854,5,5,-13.8,0.881,630,0,0.000,0.000,0.672,0,38,1.000,68,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4433333444333344400334400003440000344000034000003
10000,1659280,916,80,65,23.63,23,7,1.028,23,23.63,0,6,0,17,0,0,6,0,17,0,0,1.00,0.254,0.076,5.070,2.945,0.000,0.000,0.000,0.00,0.00,0,0.823,11,11,26.1,0.000,-34,2,0.000,2.945,1.000,65,34,1.000,65,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444424444222244000024000004000000400000040000044
10000,1659282,1,80,80,12.00,12,7,1.000,12,12.00,0,0,0,12,0,0,0,0,12,0,0,1.00,0.000,2.527,4.480,7.448,0.000,0.000,0.000,0.00,0.00,0,1.000,11,11,32.2,0.000,-173,1,7.448,0.000,1.000,80,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,4000000440000044400004440000440000040000000000000
10000,1659283,882,79,46,46.25,25,5,0.963,25,46.25,23,0,0,2,0,23,0,0,2,0,0,12.30,0.000,0.000,0.193,0.000,0.040,0.000,0.040,0.00,0.00,0,0.588,11,11,25.2,0.000,-15,1,0.000,0.000,1.000,46,3,1.000,46,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,1111111111111114111141111
10000,1659284,1,79,57,26.02,36,7,0.964,45,30.36,0,6,27,12,0,0,6,18,12,0,0,1.00,0.231,0.000,4.448,4.671,0.000,0.000,0.000,0.00,0.00,0,0.784,5,5,-1.3,1.000,15,0,4.671,0.000,1.000,57,30,1.000,57,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2223000223300024440004444333444333344033330003333
10000,1659286,1,79,79,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,0.619,0.228,0.000,0.000,0.000,11.75,11.75,0,1.000,14,14,27.1,0.000,-574,1,0.228,0.000,1.000,79,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659287,1,79,79,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,2.278,2.446,0.000,0.000,0.000,12.25,12.25,0,1.000,11,6,38.1,0.000,-107,1,2.446,0.000,1.000,75,20,1.000,12,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659290,1,79,79,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,0.824,3.419,0.000,0.000,0.000,7.75,7.75,0,1.000,14,14,31.1,0.000,-632,1,3.419,0.000,1.000,79,20,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659291,930,79,46,45.27,25,5,1.811,25,45.27,0,18,0,7,0,0,18,0,7,0,0,1.00,0.398,0.000,3.756,1.641,0.000,0.000,0.000,1.50,1.50,0,0.594,4,4,10.0,0.579,1815,0,0.000,0.000,0.008,0,20,1.000,46,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222244422444222422
10000,1659295,1,79,79,8.00,8,7,1.000,13,13.00,0,5,0,8,0,0,0,0,8,0,0,1.00,0.000,1.333,3.151,5.871,1.196,1.196,0.000,4.25,4.25,0,1.000,10,10,21.4,0.000,-104,1,5.871,0.000,1.000,79,12,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000044400004440000440000000000000000000
10000,1659296,919,79,40,60.06,36,6,1.668,36,60.06,0,1,0,35,0,0,1,0,35,0,0,1.00,0.017,2.492,4.160,6.116,2.562,0.000,2.562,0.00,0.00,0,0.516,7,7,40.8,0.516,613,0,0.000,0.000,0.241,0,24,1.000,40,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,444442444444444444444444444444444444
10000,1659297,859,79,71,8.80,6,6,1.467,36,52.81,0,0,0,36,0,0,0,0,6,0,0,1.00,0.000,2.444,2.733,9.006,2.149,0.000,2.149,0.00,0.00,0,1.000,7,7,24.9,0.595,533,0,0.000,0.000,0.281,0,10,1.000,71,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,444000444000000000000000000000000000
10000,1659298,885,79,47,23.61,13,5,1.816,25,45.40,0,12,0,13,0,0,3,0,10,0,0,1.00,0.127,0.000,1.630,0.002,0.000,0.000,0.000,2.00,2.00,0,0.823,11,11,37.8,0.000,-69,2,0.000,0.002,1.000,47,20,0.141,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000200002000024444444444
10000,1659299,1,79,68,16.16,16,9,1.010,25,25.25,0,10,0,15,0,0,5,0,11,0,0,1.00,0.309,0.000,1.819,4.731,0.001,0.000,0.001,5.50,5.50,0,0.995,14,11,27.5,0.000,-216,2,0.000,4.731,1.000,68,24,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,022000000022000000020000000040000000044000000044000000044000000044000000044000000
10000,1659300,1,79,48,41.89,48,8,0.952,48,41.89,2,6,12,28,2,2,6,12,28,0,2,1.28,0.143,0.958,6.144,5.443,0.000,0.000,0.000,0.00,0.00,0,0.618,14,14,33.0,0.000,-213,1,5.443,0.000,1.000,48,41,0.930,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222330022433331444440314444400344444003444440034444000344400003
10000,1659301,1,79,47,37.90,43,7,1.038,49,44.13,0,9,13,27,0,0,3,13,27,0,0,1.00,0.079,4.083,5.374,11.861,0.001,0.000,0.001,0.00,0.00,0,0.650,11,11,24.7,0.000,-50,2,0.000,11.861,1.000,47,28,0.762,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2000000224433344444334444433444443344444334444433
10000,1659303,1,79,79,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.336,4.740,2.996,3.161,3.161,0.000,12.75,12.75,0,1.000,11,11,37.8,0.000,-27,1,2.996,0.000,1.000,79,20,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659306,1,79,79,13.00,13,7,1.000,14,14.00,0,5,0,9,0,0,4,0,9,0,0,1.00,0.308,1.931,4.500,9.008,0.000,0.000,0.000,4.75,4.75,0,1.000,11,11,36.0,0.000,-192,1,9.008,0.000,1.000,79,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2200000220000044400004440000440000040000000000000
10000,1659308,1,79,73,2.23,3,7,0.894,43,25.91,0,0,28,15,0,0,0,1,2,0,0,1.00,0.000,0.168,1.434,9.760,0.000,0.000,0.000,0.00,0.00,0,1.000,10,10,19.2,0.000,-178,1,9.760,0.000,1.000,73,8,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000000000000000044300000000000000
10000,1659309,1,79,79,15.66,15,8,1.044,15,15.66,0,0,0,15,0,0,0,0,15,0,0,1.00,0.000,0.000,0.728,0.863,0.349,0.000,0.349,0.00,0.00,0,1.000,11,11,38.2,0.000,-46,2,0.000,0.863,1.000,79,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4000000044000000444000004440000044400000440000004000000000000000
10000,1659310,1,79,67,21.83,21,7,1.040,23,23.91,0,7,0,16,0,0,7,0,14,0,0,1.00,0.321,0.824,4.941,2.888,0.934,0.000,0.934,0.00,0.00,0,0.856,11,11,29.3,0.000,-3,2,0.000,2.888,1.000,67,24,1.000,67,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222200224400004440000444000444400044000000000000
10000,1659311,1,79,64,23.88,22,7,1.086,22,23.88,0,6,0,16,0,0,6,0,16,0,0,1.00,0.251,0.000,2.544,2.118,0.046,0.000,0.046,5.50,5.50,0,0.818,14,14,37.9,0.000,-392,2,0.000,2.118,1.000,64,24,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004444000444400044400004440000
10000,1659313,1,79,79,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,1.631,4.740,1.929,5.264,5.264,0.000,4.75,4.75,0,1.000,14,14,36.5,0.000,-612,1,1.929,0.000,1.000,79,20,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1659315,856,79,31,102.29,62,8,1.677,62,102.29,0,31,2,29,0,0,31,2,29,0,0,1.00,0.303,3.446,4.836,2.514,0.141,0.000,0.141,1.50,1.50,0,0.395,11,14,36.4,0.000,-197,2,0.000,2.514,1.000,31,38,0.517,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222222222222222222223322244400442444444444444444444444444
10000,1659316,1,79,79,0.95,1,7,0.954,18,17.18,0,7,0,11,0,0,1,0,0,0,0,1.00,1.048,0.000,0.024,5.742,0.000,0.000,0.000,14.75,14.75,0,1.000,14,14,22.7,0.000,-445,1,5.742,0.000,1.000,79,4,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0002000000000000000000000000000000000000000000000
10000,1659317,1,79,79,10.46,10,6,1.046,10,10.46,0,3,0,7,0,0,3,0,7,0,0,1.00,0.287,0.000,1.990,0.751,0.000,0.000,0.000,0.00,0.00,0,1.000,13,13,20.6,0.000,-333,2,0.000,0.751,1.000,79,16,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,220000240000444000440000400000000000
10000,1659318,1,79,75,17.50,9,7,0.972,9,17.50,9,0,0,0,0,9,0,0,0,0,0,6.19,0.000,0.000,1.207,0.000,0.000,0.000,0.000,0.00,0.00,0,0.956,11,11,31.4,0.000,-152,1,0.000,0.000,1.000,75,0,0.240,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000000000001100000110000001000000100000010000011
10000,1659319,1,79,72,19.20,20,7,0.960,20,19.20,0,7,0,13,0,0,7,0,13,0,0,1.00,0.365,0.389,5.184,10.842,0.000,0.000,0.000,0.00,0.00,0,0.913,11,11,30.5,0.000,-73,1,10.842,0.000,1.000,72,22,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2222000224000024440004444000444000044000000000000
10000,1659320,1,79,79,13.00,13,7,1.000,13,13.00,0,5,0,8,0,0,5,0,8,0,0,1.00,0.385,1.602,4.582,6.587,0.000,0.000,0.000,3.25,3.25,0,1.000,11,11,29.9,0.000,-171,1,6.587,0.000,1.000,79,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000000000000000000
10000,1659321,1,79,49,40.39,45,8,1.092,45,40.39,0,0,16,29,0,0,0,16,29,0,0,1.00,0.000,2.700,5.978,7.650,3.347,0.000,3.347,0.00,0.00,0,0.629,14,14,33.2,0.000,-241,2,0.000,7.650,1.000,49,42,0.967,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,4444433344444333444443334444003344440033444000034400000340000003
10000,1659322,1,79,79,10.01,11,7,0.910,11,10.01,0,0,0,11,0,0,0,0,11,0,0,1.00,0.000,0.306,4.266,4.093,0.000,0.000,0.000,0.00,0.00,0,1.000,13,13,18.8,0.000,-301,1,4.093,0.000,1.000,79,14,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000004400000444000044400004440000
10000,1659325,1,79,72,19.00,19,7,1.000,19,19.00,0,6,0,13,0,0,6,0,13,0,0,1.00,0.316,1.482,5.040,6.965,-0.000,0.000,-0.000,0.00,0.00,0,0.918,8,8,12.9,0.898,484,0,0.000,0.000,0.113,0,24,1.000,72,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024000004400000444000044400004444000
10000,1659326,1,79,58,29.45,35,7,1.052,35,29.45,0,6,14,15,0,0,6,14,15,0,0,1.00,0.204,0.402,5.916,3.977,0.042,0.000,0.042,1.50,1.50,0,0.737,14,14,35.7,0.000,-463,2,0.000,3.977,1.000,58,38,0.705,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2230000223330024440032444003444400334440033443333
10000,1659328,842,79,57,29.79,16,4,1.862,16,29.79,0,13,0,3,0,0,13,0,3,0,0,1.00,0.436,0.000,1.512,0.149,0.163,0.000,0.163,9.00,9.00,0,0.733,7,7,0.5,0.367,201,0,0.000,0.000,0.449,0,16,1.000,57,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222224422422
10000,1659329,926,79,45,48.92,48,7,1.019,48,48.92,0,14,0,34,0,0,14,0,34,0,0,1.00,0.286,0.000,3.572,2.302,0.032,0.000,0.032,6.00,6.00,0,0.572,14,14,34.7,0.000,-528,2,0.000,2.302,1.000,45,32,0.230,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222444222244444224444442444404444444444444444
10000,1659331,1,79,42,54.42,51,8,1.067,51,54.42,0,0,0,51,0,0,0,0,51,0,0,1.00,0.000,4.881,5.628,6.252,0.115,0.000,0.115,0.00,0.00,0,0.542,11,11,37.9,0.000,-55,2,0.000,6.252,1.000,42,36,0.837,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444444444444444444444444444444444444444444400044440000444000000
